x,y,z,v_x,v_y,v_z,|U|,rho,pressure
0.025, 0.07495, 1.22, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0124987, 0.07495, 1.24165, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0125027, 0.07495, 1.19835, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.075, 0.07495, 1.22, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0574543, 0.07495, 1.26821, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0130267, 0.07495, 1.29386, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.037496, 0.07495, 1.28495, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0704748, 0.07495, 1.24566, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0704796, 0.07495, 1.19436, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.037508, 0.07495, 1.15505, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.013013, 0.07495, 1.14614, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0574454, 0.07495, 1.17178, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0, 0.12495, 1.22, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.025, 0.12495, 1.22, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0124987, 0.12495, 1.24165, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0125027, 0.12495, 1.19835, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.075, 0.12495, 1.22, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0574543, 0.12495, 1.26821, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0130267, 0.12495, 1.29386, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.037496, 0.12495, 1.28495, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0704748, 0.12495, 1.24566, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.0704796, 0.12495, 1.19436, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
-0.037508, 0.12495, 1.15505, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.013013, 0.12495, 1.14614, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
0.0574454, 0.12495, 1.17178, 2e-20, 2e-20, 2e-20, 2.73205e-20, 1000, 1e-20
