x,y,z,v_x,v_y,v_z,|U|,rho,pressure
-0.943135, -0.0582748, 0.0672389, -1.90089, -0.105163, -0.117548, 1.90742, 999.572, -684.407
-0.920769, -0.0591201, 0.0924941, -2.34434, -0.22863, -0.402555, 2.38961, 999.577, -677.354
-0.883166, -0.0576044, 0.113006, -2.03809, -0.158246, -0.631595, 2.13957, 1000.69, 1102.6
-0.852376, -0.0556686, 0.141901, -1.82921, -0.183354, -0.885992, 2.04074, 1000.43, 687.606
-0.82538, -0.0535995, 0.176099, -1.58643, -0.103087, -1.22268, 2.00557, 1000.58, 924.448
-0.802, -0.0522563, 0.216311, -1.23194, -0.059274, -1.52939, 1.96475, 1000.32, 504.904
-0.78619, -0.0515674, 0.260856, -0.89902, -0.042111, -1.68312, 1.90864, 999.888, -178.451
-0.774486, -0.0510089, 0.307506, -0.653016, -0.0231443, -1.84335, 1.95573, 999.991, -14.0999
-0.766924, -0.0506867, 0.355941, -0.442154, -0.013303, -1.87225, 1.92379, 999.889, -177.95
-0.761287, -0.0504769, 0.404899, -0.309732, -0.0107974, -1.92214, 1.94697, 999.994, -9.74162
-0.758111, -0.0503362, 0.454345, -0.22261, -0.00511331, -1.93002, 1.94282, 1000.02, 25.0258
-0.755243, -0.0502385, 0.503915, -0.147723, -0.00527936, -1.94099, 1.94661, 1000.01, 9.3082
-0.753926, -0.0501724, 0.55374, -0.116445, -0.00306861, -1.9493, 1.95278, 1000.05, 78.4949
-0.752384, -0.0501184, 0.603444, -0.0720949, -0.00326094, -1.9525, 1.95384, 1000.07, 111.941
-0.751848, -0.0500889, 0.653488, -0.0608337, -0.00171294, -1.95671, 1.95765, 1000.09, 151.54
-0.750958, -0.0500586, 0.703217, -0.0318403, -0.00179865, -1.96374, 1.964, 1000.1, 155.773
-0.75078, -0.0500497, 0.753368, -0.0305468, -0.0011256, -1.96416, 1.9644, 1000.07, 105.669
-0.750364, -0.0500378, 0.803081, -0.00943724, -0.00111576, -1.97752, 1.97754, 1000.06, 100.788
-0.75057, -0.050036, 0.853036, -0.0160822, -0.00102542, -1.97956, 1.97963, 1000.01, 22.2613
-0.940925, 1.01739e-11, 0.0352964, -1.78447, -2.28155e-09, -0.0372342, 1.78486, 994.403, -8954.62
-0.944055, 1.29473e-11, 0.0406792, -1.61881, -2.09467e-09, -0.485683, 1.6901, 999.146, -1366.26
-0.953805, 1.72197e-11, 0.0601431, -2.3128, -8.38394e-10, -0.814384, 2.45199, 1000.99, 1586.18
-0.925236, 1.78311e-11, 0.0924167, -2.46823, 4.55896e-10, -0.603938, 2.54104, 998.998, -1602.6
-0.889656, 1.84388e-11, 0.114111, -2.20628, 1.11849e-09, -0.397881, 2.24187, 999.544, -729.163
-0.853892, 2.05962e-11, 0.144013, -2.01523, 6.20743e-10, -0.642148, 2.11507, 999.377, -997.407
-0.828329, 2.0408e-11, 0.175845, -1.65886, 2.45166e-11, -1.08679, 1.98316, 999.018, -1571.23
-0.804363, 2.03724e-11, 0.216525, -1.31459, -1.10373e-10, -1.4819, 1.98095, 999.253, -1195.36
-0.788586, 1.97453e-11, 0.261006, -0.948513, 4.27947e-10, -1.63634, 1.89137, 999.208, -1266.96
-0.776651, 1.97293e-11, 0.307412, -0.722261, 1.06357e-10, -1.85972, 1.99505, 999.82, -287.54
-0.768678, 1.91575e-11, 0.356108, -0.464857, 9.86906e-11, -1.85821, 1.91548, 999.638, -579.526
-0.762737, 1.89341e-11, 0.404936, -0.333115, 8.1854e-11, -1.92504, 1.95365, 999.911, -142.851
-0.759281, 1.84908e-11, 0.454476, -0.238215, -7.84051e-12, -1.92588, 1.94056, 1000, 7.70129
-0.756181, 1.75995e-11, 0.503987, -0.154765, -1.31352e-12, -1.94272, 1.94888, 999.989, -16.9731
-0.754674, 1.67014e-11, 0.553832, -0.119983, -2.23927e-10, -1.9436, 1.9473, 1000.13, 208.707
-0.753006, 1.56688e-11, 0.603531, -0.071976, -5.52541e-11, -1.95446, 1.95578, 1000.03, 40.5247
-0.752329, 1.44257e-11, 0.653535, -0.058948, -9.31039e-12, -1.95299, 1.95388, 1000.09, 146.352
-0.751354, 1.31839e-11, 0.703322, -0.0300466, -1.29712e-10, -1.96547, 1.9657, 1000.01, 11.5994
-0.751058, 1.36759e-11, 0.753364, -0.0297723, -2.5695e-10, -1.96306, 1.96329, 1000.02, 31.2809
-0.750552, 1.40645e-11, 0.803109, -0.00816451, -4.76274e-10, -1.98265, 1.98267, 999.955, -71.823
-0.75084, 1.87358e-11, 0.852929, -0.0203467, 1.07189e-10, -1.9865, 1.98661, 999.996, -6.35434
-0.932336, 0.05376, 0.0390352, -1.40063, -0.225334, 0.2242, 1.43625, 1009.26, 14821.8
-0.935379, 0.0569577, 0.046401, -1.15354, 0.0858403, 0.189683, 1.17218, 993.507, -10389.2
-0.943135, 0.0582748, 0.0672389, -1.90089, 0.105163, -0.117548, 1.90742, 999.572, -684.407
-0.920769, 0.0591201, 0.0924941, -2.34434, 0.22863, -0.402555, 2.38961, 999.577, -677.354
-0.883166, 0.0576044, 0.113006, -2.03809, 0.158246, -0.631595, 2.13957, 1000.69, 1102.6
-0.852376, 0.0556686, 0.141901, -1.82921, 0.183354, -0.885992, 2.04074, 1000.43, 687.606
-0.82538, 0.0535995, 0.176099, -1.58643, 0.103087, -1.22268, 2.00557, 1000.58, 924.448
-0.802, 0.0522563, 0.216311, -1.23194, 0.059274, -1.52939, 1.96475, 1000.32, 504.904
-0.78619, 0.0515674, 0.260856, -0.89902, 0.042111, -1.68312, 1.90864, 999.888, -178.451
-0.774486, 0.0510089, 0.307506, -0.653016, 0.0231443, -1.84335, 1.95573, 999.991, -14.0998
-0.766924, 0.0506867, 0.355941, -0.442154, 0.013303, -1.87225, 1.92379, 999.889, -177.95
-0.761287, 0.0504769, 0.404899, -0.309732, 0.0107974, -1.92214, 1.94697, 999.994, -9.74163
-0.758111, 0.0503362, 0.454345, -0.22261, 0.00511331, -1.93002, 1.94282, 1000.02, 25.0258
-0.755243, 0.0502385, 0.503915, -0.147723, 0.00527936, -1.94099, 1.94661, 1000.01, 9.3082
-0.753926, 0.0501724, 0.55374, -0.116445, 0.0030686, -1.9493, 1.95278, 1000.05, 78.4949
-0.752384, 0.0501184, 0.603444, -0.0720949, 0.00326094, -1.9525, 1.95384, 1000.07, 111.941
-0.751848, 0.0500889, 0.653488, -0.0608337, 0.00171294, -1.95671, 1.95765, 1000.09, 151.54
-0.750958, 0.0500586, 0.703217, -0.0318403, 0.00179865, -1.96374, 1.964, 1000.1, 155.773
-0.75078, 0.0500497, 0.753368, -0.0305468, 0.0011256, -1.96416, 1.9644, 1000.07, 105.669
-0.750364, 0.0500378, 0.803081, -0.00943724, 0.00111576, -1.97752, 1.97754, 1000.06, 100.788
-0.75057, 0.050036, 0.853036, -0.0160822, 0.00102542, -1.97956, 1.97963, 1000.01, 22.2614
-0.926131, 0.111982, 0.0344246, -1.31497, 0.34653, 0.11527, 1.36474, 999.092, -1453.39
-0.931936, 0.108178, 0.0409202, -1.15783, 0.175785, -0.106141, 1.17589, 999.674, -521.939
-0.939974, 0.110052, 0.060765, -1.91725, 0.161787, -0.445086, 1.97488, 1000.3, 476.933
-0.914139, 0.109524, 0.0905576, -2.26767, 0.138262, -0.382669, 2.30389, 1000.26, 413.458
-0.880653, 0.107996, 0.110578, -2.05084, 0.241466, -0.578974, 2.14463, 1000.51, 820.873
-0.846658, 0.106252, 0.140543, -1.8098, 0.201748, -0.892256, 2.02785, 999.942, -92.9157
-0.82153, 0.104042, 0.173932, -1.52864, 0.121046, -1.23111, 1.96648, 999.87, -208.477
-0.79838, 0.102789, 0.214818, -1.1538, 0.0933074, -1.55735, 1.94044, 999.695, -488.128
-0.783648, 0.101732, 0.260243, -0.844567, 0.0628892, -1.6983, 1.89776, 999.649, -561.746
-0.772995, 0.101073, 0.306713, -0.610263, 0.0461963, -1.85826, 1.95645, 999.883, -187.098
-0.76593, 0.100714, 0.355799, -0.407324, 0.0271141, -1.88252, 1.92628, 999.712, -460.651
-0.76083, 0.100394, 0.404631, -0.277827, 0.0161573, -1.92625, 1.94625, 999.959, -65.3895
-0.757879, 0.100296, 0.454337, -0.203341, 0.0138634, -1.93203, 1.94275, 1000.01, 20.5099
-0.755243, 0.100139, 0.50384, -0.128994, 0.0060711, -1.94527, 1.94956, 1000.03, 43.8594
-0.753986, 0.100118, 0.553759, -0.100951, 0.00607913, -1.94502, 1.94765, 1000.12, 199.191
-0.752563, 0.100045, 0.60346, -0.0594527, 0.00200798, -1.9567, 1.9576, 1000.02, 38.5543
-0.752003, 0.100053, 0.653499, -0.0500566, 0.00235866, -1.9538, 1.95444, 1000.1, 157.308
-0.751169, 0.100021, 0.703291, -0.0246449, 0.000243942, -1.96629, 1.96644, 999.971, -45.6246
-0.750921, 0.100051, 0.753356, -0.0257125, 0.00131586, -1.96339, 1.96356, 1000.03, 55.3117
-0.750493, 0.100044, 0.803088, -0.0071926, 0.000716994, -1.98256, 1.98257, 999.925, -120.335
-0.750694, 0.100073, 0.85292, -0.014907, 0.00200895, -1.9855, 1.98556, 1000.01, 10.7108
-0.915109, 0.169517, 0.0345214, -1.27049, 0.0909451, 0.0842781, 1.27653, 999.62, -608.263
-0.919442, 0.178453, 0.0423085, -1.21502, 0.314052, -0.0950611, 1.25855, 1000.17, 275.069
-0.921245, 0.184061, 0.0628009, -1.82135, 0.493485, -0.347525, 1.91876, 1000.13, 207.18
-0.896664, 0.183359, 0.0868864, -2.06485, 0.606365, -0.429325, 2.19445, 999.981, -30.8914
-0.864367, 0.174378, 0.106187, -1.93738, 0.435819, -0.69487, 2.10386, 1000.81, 1291.04
-0.831411, 0.166518, 0.136139, -1.58419, 0.372735, -1.02787, 1.92487, 1000.27, 431.645
-0.808155, 0.161224, 0.17117, -1.30508, 0.326516, -1.30907, 1.87711, 1000.37, 587.174
-0.78793, 0.156661, 0.212492, -0.95172, 0.218954, -1.6401, 1.90884, 1000.19, 296.442
-0.775433, 0.154118, 0.258917, -0.655905, 0.133288, -1.73992, 1.86421, 999.785, -343.482
-0.766975, 0.152542, 0.305816, -0.472325, 0.0714103, -1.90547, 1.96444, 999.842, -252.301
-0.761443, 0.151564, 0.355226, -0.301792, 0.0412788, -1.89484, 1.91917, 999.897, -165.553
-0.757656, 0.151013, 0.404221, -0.210444, 0.0231321, -1.94458, 1.95607, 999.948, -82.6282
-0.755495, 0.150638, 0.454048, -0.148362, 0.0136005, -1.93638, 1.94211, 1000.03, 53.4835
-0.753607, 0.150415, 0.503618, -0.0999223, 0.00961579, -1.9512, 1.95378, 999.955, -72.0509
-0.752736, 0.150263, 0.553601, -0.078867, 0.00568128, -1.95097, 1.95257, 1000.07, 108.995
-0.751714, 0.150163, 0.603316, -0.0514476, 0.00498059, -1.95769, 1.95837, 1000, 0.0233261
-0.751347, 0.150108, 0.653427, -0.0442471, 0.0030528, -1.95816, 1.95867, 1000.11, 169.405
-0.750746, 0.150064, 0.703175, -0.0256546, 0.00243734, -1.96591, 1.96608, 1000.02, 28.4755
-0.750613, 0.15007, 0.753366, -0.0253066, 0.00164941, -1.9644, 1.96456, 1000.08, 130.798
-0.750321, 0.15007, 0.803061, -0.0102401, 0.0013295, -1.97758, 1.97761, 1000.01, 18.2926
-0.750288, 0.150088, 0.853072, -0.00681969, 0.00177379, -1.97634, 1.97636, 1000.03, 53.2025
-0.902401, 0.221112, 0.0328562, -0.891994, 0.43908, 0.0557263, 0.995766, 1000.69, 1109.86
-0.909362, 0.21887, 0.0409003, -1.15195, 0.196939, -0.0413038, 1.16939, 999.823, -283.851
-0.909189, 0.225178, 0.0569149, -1.64542, 0.23945, -0.28611, 1.68719, 999.883, -187.748
-0.884851, 0.230406, 0.0824809, -2.04363, 0.513441, -0.406497, 2.146, 999.77, -368.721
-0.853512, 0.221712, 0.103548, -1.76657, 0.608253, -0.706356, 1.99742, 999.801, -318.713
-0.818062, 0.214097, 0.132642, -1.42534, 0.514044, -1.09383, 1.86877, 1000.33, 522.862
-0.79603, 0.208576, 0.167878, -1.118, 0.351551, -1.40803, 1.83196, 1000.36, 576.031
-0.778132, 0.204233, 0.210253, -0.788016, 0.197945, -1.72046, 1.90267, 999.714, -456.916
-0.767742, 0.201803, 0.257309, -0.501693, 0.112311, -1.80825, 1.87992, 999.701, -479.131
-0.761301, 0.20034, 0.305062, -0.336585, 0.0615188, -1.92671, 1.95686, 999.819, -289.419
-0.757318, 0.199679, 0.354701, -0.194599, 0.0402502, -1.91199, 1.92229, 999.961, -62.3454
-0.754746, 0.199099, 0.403942, -0.133552, 0.0141092, -1.95264, 1.95725, 1000.01, 19.6989
-0.753292, 0.199043, 0.45389, -0.084368, 0.0146556, -1.94117, 1.94305, 1000.09, 142.447
-0.752077, 0.19883, 0.50355, -0.0554918, -0.00613148, -1.95657, 1.95737, 1000.03, 44.03
-0.751535, 0.198997, 0.553568, -0.039212, -0.00160028, -1.95016, 1.95056, 1000.16, 254.097
-0.750907, 0.198971, 0.603358, -0.0234338, -0.0146895, -1.96095, 1.96115, 1000.01, 11.2463
-0.750713, 0.199238, 0.653431, -0.0185682, -0.00907094, -1.95741, 1.95752, 1000.11, 172.005
-0.750364, 0.199287, 0.703285, -0.0089406, -0.0167623, -1.9677, 1.9678, 999.937, -101.301
-0.750339, 0.199614, 0.75338, -0.0107087, -0.00892647, -1.96464, 1.96469, 1000.03, 55.2295
-0.750181, 0.199706, 0.803117, -0.00273436, -0.0119383, -1.98133, 1.98137, 999.875, -199.398
-0.750296, 0.200073, 0.853083, -0.00414073, -0.000205208, -1.98059, 1.98059, 1000.02, 27.1747
-0.837186, 0.343799, 0.0331544, -0.465191, 0.487499, -0.208475, 0.705351, 999.965, -55.8254
-0.839478, 0.346447, 0.0397493, -0.566675, 0.643211, -0.269705, 0.898656, 1000.39, 616.349
-0.842681, 0.342808, 0.0581824, -0.849011, 1.09109, -0.139389, 1.38951, 1000.27, 426.853
-0.831216, 0.31934, 0.0796489, -1.65828, 1.14462, 0.29264, 2.0361, 1000.43, 682.239
-0.812065, 0.307397, 0.100933, -1.77546, 0.551808, -1.03057, 2.12575, 997.614, -3817.11
-0.778554, 0.28592, 0.128239, -1.13343, 1.01019, -0.98537, 1.81, 997.772, -3565.32
-0.765147, 0.272924, 0.16321, -0.686935, 0.965693, -1.6162, 2.00413, 999.024, -1561.53
-0.755201, 0.260791, 0.207236, -0.31812, 0.520084, -1.82234, 1.92162, 998.658, -2146.62
-0.750231, 0.254816, 0.255396, -0.150198, 0.277234, -1.90057, 1.92654, 999.639, -577.149
-0.747986, 0.25173, 0.303932, -0.0603929, 0.146689, -1.94701, 1.95346, 999.873, -203.53
-0.746912, 0.250205, 0.353912, -0.0210194, 0.0713211, -1.94007, 1.94149, 999.917, -132.407
-0.746509, 0.249307, 0.403414, -0.00446907, 0.0392605, -1.96338, 1.96377, 999.952, -77.516
-0.746545, 0.249007, 0.453549, 0.00233866, 0.0173683, -1.95566, 1.95574, 999.979, -33.7079
-0.746634, 0.248751, 0.503297, 0.011475, 0.00240595, -1.96299, 1.96302, 999.984, -24.8035
-0.747022, 0.248849, 0.553444, 0.0112593, -0.00398629, -1.96096, 1.961, 1000, 5.55964
-0.747285, 0.248869, 0.603257, 0.0161672, -0.0134606, -1.96564, 1.96575, 999.982, -28.9804
-0.74781, 0.249102, 0.65344, 0.0137657, -0.0120172, -1.96504, 1.96513, 1000.02, 29.8705
-0.748152, 0.249235, 0.70327, 0.0155765, -0.0175507, -1.96927, 1.96941, 999.999, -2.37962
-0.74878, 0.249521, 0.753503, 0.0103476, -0.0103844, -1.96612, 1.96617, 1000.03, 45.5542
-0.749221, 0.24972, 0.803306, 0.007795, -0.0119229, -1.97203, 1.97209, 1000.02, 31.7265
-0.749698, 0.249846, 0.853477, 0.00586918, -0.00426902, -1.96881, 1.96882, 1000.02, 37.6989
-0.722152, -0.401851, 0.0322194, -0.482399, -0.82907, 0.0369718, 0.959913, 1000.61, 973.912
-0.720527, -0.40894, 0.0403039, -0.272995, -1.10016, -0.0665884, 1.13548, 999.87, -208.478
-0.727078, -0.408714, 0.055361, -0.330734, -1.60286, -0.32076, 1.66776, 999.957, -69.445
-0.730561, -0.384044, 0.0809721, -0.657926, -1.9374, -0.448616, 2.09467, 999.996, -7.19158
-0.720464, -0.35428, 0.103003, -0.657312, -1.7077, -0.6563, 1.94397, 999.892, -173.382
-0.711322, -0.319582, 0.132125, -0.526329, -1.37892, -1.05329, 1.81325, 999.457, -869.275
-0.705074, -0.297611, 0.167798, -0.336727, -1.13799, -1.39514, 1.83162, 999.364, -1017.19
-0.700447, -0.280039, 0.209861, -0.159395, -0.846192, -1.7218, 1.92511, 998.725, -2039.85
-0.698104, -0.269022, 0.257092, -0.0580876, -0.550171, -1.83436, 1.91597, 998.857, -1828.19
-0.696813, -0.26232, 0.304725, -0.00986315, -0.365273, -1.9427, 1.97677, 999.274, -1161.21
-0.696486, -0.25801, 0.354472, -0.0013558, -0.212819, -1.92854, 1.94025, 999.574, -681.385
-0.696173, -0.255337, 0.403609, 0.0144722, -0.144871, -1.96356, 1.96895, 999.839, -258.278
-0.696497, -0.2537, 0.453662, 0.00442866, -0.0914387, -1.94803, 1.95018, 999.976, -39.1786
-0.69655, -0.252437, 0.50326, 0.0203679, -0.062149, -1.96081, 1.9619, 999.987, -20.1816
-0.697079, -0.251791, 0.553363, 0.011915, -0.0435333, -1.95432, 1.95484, 1000.13, 208.092
-0.697306, -0.251122, 0.603102, 0.0222387, -0.0284791, -1.96276, 1.96309, 1000.01, 17.8655
-0.697902, -0.250872, 0.653234, 0.0140777, -0.0213178, -1.95944, 1.95961, 1000.12, 184.684
-0.698214, -0.250472, 0.703028, 0.020015, -0.0128857, -1.96853, 1.96867, 999.949, -82.2366
-0.698849, -0.250436, 0.753155, 0.00995419, -0.0116334, -1.96564, 1.9657, 1000.07, 107.873
-0.69924, -0.250224, 0.80279, 0.0122866, -0.00532461, -1.98174, 1.98179, 999.858, -227.091
-0.699837, -0.250448, 0.852729, 0.00110814, -0.00251341, -1.97826, 1.97826, 1000.03, 48.5978
-0.802418, -0.285473, 0.0465216, -0.950268, -0.437727, -0.252508, 1.07628, 998.412, -2540.72
-0.82367, -0.304546, 0.0775935, -1.74524, -1.4009, 0.798539, 2.37614, 1000.04, 64.7319
-0.793838, -0.279397, 0.0725564, -1.55034, -1.02873, -0.245716, 1.87676, 1004.83, 7728.54
