x,y,z,h,v_x,v_y,v_z,|U|,rho(rpx),p(rpy),mu(rpz),sr,tau,I,mu_i,type(rpw)
-0.95, -0.4, 0.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.6, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.65, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.7, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.75, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.8, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.85, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.9, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 0.95, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.6, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.65, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.7, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.75, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.8, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.85, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.9, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 1.95, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.4, 2.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.6, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.65, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.7, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.75, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.8, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.85, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.9, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 0.95, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.6, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.65, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.7, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.75, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.8, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.85, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.9, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 1.95, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.35, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.4, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.45, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.5, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.35, 2.55, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.05, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.1, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.15, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.2, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.25, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
-0.95, -0.3, 0.3, 0.05, 1e-10, 1e-10, 1e-10, 1.73205e-10, 1000, 1e-20, 10, 2e-20, 3e-20, 2e-20, 2e-20, -1
